,index,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,platform,VoT,delta,u,u_PT
2811,672,46303119,46367563,12588,,501,2020-10-02 13:38:28.198411,,4015,672,0,0.0035,125.03174603174602,7.776,999999
2812,509,46290607,46436030,12594,,827,2020-10-02 14:21:55.198411,,6616,509,0,0.0035,205.65608465608466,12.8185,999999
2813,735,46183744,154528005,12594,,891,2020-10-02 14:30:33.198411,,7134,735,0,0.0035,221.95238095238093,13.819500000000001,999999
2814,2095,46332271,46443014,12598,,540,2020-10-02 13:43:49.198411,,4326,2095,0,0.0035,134.6666666666667,8.379,999999
2815,1336,46293269,46392048,12601,,390,2020-10-02 13:23:49.198411,,3123,1336,0,0.0035,97.17460317460318,6.0495,999999
2816,1819,6932944580,3509681813,12604,,280,2020-10-02 13:09:09.198411,,2240,1819,0,0.0035,69.62962962962965,4.34,999999
2817,496,1139517344,46406336,12617,,428,2020-10-02 13:29:10.198411,,3428,496,0,0.0035,106.68783068783067,6.640000000000001,999999
2818,497,46347485,46449092,12625,,416,2020-10-02 13:27:44.198411,,3334,497,0,0.0035,103.83068783068785,6.457000000000001,999999
2819,28,46347891,5830440707,12626,,91,2020-10-02 12:44:19.198411,,728,28,0,0.0035,22.629629629629633,1.4105,999999
2820,412,46430142,31240616,12628,,412,2020-10-02 13:27:15.198411,,3302,412,0,0.0035,102.83597883597884,6.3950000000000005,999999
2821,549,46398730,46433913,12629,,416,2020-10-02 13:27:49.198411,,3335,549,0,0.0035,103.8941798941799,6.458500000000001,999999
2822,449,46279220,46398148,12644,,945,2020-10-02 14:38:31.198411,,7562,449,0,0.0035,235.12698412698413,14.650500000000001,999999
2823,1319,943819581,46386453,12646,,570,2020-10-02 13:48:33.198411,,4562,1319,0,0.0035,141.87301587301587,8.838000000000001,999999
2824,128,1947215884,46345067,12650,,1144,2020-10-02 15:05:14.198411,,9159,128,0,0.0035,284.93121693121697,17.7425,999999
2825,1677,46448842,2021881745,12655,,541,2020-10-02 13:44:50.198411,,4330,1677,0,0.0035,134.66137566137564,8.3885,999999
2826,3094,1624052875,46358581,12659,,232,2020-10-02 13:03:40.198411,,1856,3094,0,0.0035,57.69312169312169,3.596,999999
2827,53,46342134,287776239,12663,,466,2020-10-02 13:35:03.198411,,3735,53,0,0.0035,116.32804232804236,7.2335,999999
2828,3140,46294809,46325897,12667,,231,2020-10-02 13:03:43.198411,,1851,3140,0,0.0035,57.63492063492063,3.585,999999
2829,2416,46440177,7230058497,12675,,287,2020-10-02 13:11:23.198411,,2303,2416,0,0.0035,71.81481481481481,4.459,999999
2830,385,46389311,4447532269,12676,,481,2020-10-02 13:37:09.198411,,3848,385,0,0.0035,119.6137566137566,7.455500000000001,999999
2831,1706,46302397,46301304,12677,,34,2020-10-02 12:37:34.198411,,272,1706,0,0.0035,8.455026455026456,0.527,999999
2832,1078,46345887,46463153,12679,,479,2020-10-02 13:37:03.198411,,3839,1078,0,0.0035,119.56084656084657,7.435,999999
2833,2831,1625112221,46415149,12683,,998,2020-10-02 14:46:15.198411,,7987,2831,0,0.0035,248.37037037037044,15.4735,999999
2834,1483,898894797,46410072,12688,,853,2020-10-02 14:27:01.198411,,6828,1483,0,0.0035,212.37566137566134,13.227500000000001,999999
2835,2789,46397189,46341500,12688,,507,2020-10-02 13:40:53.198411,,4060,2789,0,0.0035,126.33333333333337,7.8645,999999
2836,1888,46399891,451946454,12690,,74,2020-10-02 12:43:07.198411,,592,1888,0,0.0035,18.40211640211641,1.147,999999
2837,2748,1715224354,46403159,12707,,583,2020-10-02 13:51:20.198411,,4668,2748,0,0.0035,145.23280423280428,9.0425,999999
2838,1392,46361504,46405314,12714,,908,2020-10-02 14:34:43.198411,,7264,1392,0,0.0035,225.79894179894183,14.074000000000002,999999
2839,810,46484141,297095255,12733,,551,2020-10-02 13:47:29.198411,,4411,810,0,0.0035,137.21164021164023,8.545,999999
2840,2584,46419644,46395233,12736,,505,2020-10-02 13:41:24.198411,,4043,2584,0,0.0035,125.77248677248676,7.832,999999
2841,2902,46297343,46449592,12737,,600,2020-10-02 13:54:06.198411,,4804,2902,0,0.0035,149.4603174603175,9.306000000000001,999999
2842,2545,46317677,46374276,12741,,679,2020-10-02 14:04:44.198411,,5438,2545,0,0.0035,169.2328042328043,10.5335,999999
2843,986,46413895,46291556,12744,,701,2020-10-02 14:07:39.198411,,5610,986,0,0.0035,174.4497354497355,10.8685,999999
2844,1922,3487664259,46374077,12754,,463,2020-10-02 13:36:04.198411,,3705,1922,0,0.0035,115.20105820105822,7.178,999999
2845,1705,46448723,46456167,12763,,156,2020-10-02 12:55:16.198411,,1248,1705,0,0.0035,38.79365079365079,2.418,999999
2846,1352,46261117,46397577,12766,,561,2020-10-02 13:49:22.198411,,4491,1352,0,0.0035,139.6984126984127,8.700000000000001,999999
2847,1642,46325757,295657855,12767,,248,2020-10-02 13:07:40.198411,,1988,1642,0,0.0035,61.925925925925924,3.85,999999
2848,373,1098308307,1838674592,12776,,618,2020-10-02 13:57:07.198411,,4946,373,0,0.0035,153.80952380952382,9.582,999999
2849,897,2309524252,7223715072,12780,,230,2020-10-02 13:05:31.198411,,1846,897,0,0.0035,57.576719576719576,3.5740000000000003,999999
2850,109,46321543,5833554542,12783,,1064,2020-10-02 14:56:46.198411,,8518,109,0,0.0035,264.9735449735451,16.500999999999998,999999
2851,1583,46300196,46437475,12787,,803,2020-10-02 14:21:56.198411,,6424,1583,0,0.0035,199.68783068783068,12.4465,999999
2852,266,46397185,46279534,12789,,592,2020-10-02 13:53:56.198411,,4742,266,0,0.0035,147.59788359788362,9.185,999999
2853,3187,46309963,5888210521,12796,,1264,2020-10-02 15:23:34.198411,,10113,3187,0,0.0035,314.39153439153444,19.5935,999999
2854,1201,46382129,2296492684,12806,,208,2020-10-02 13:02:59.198411,,1668,1201,0,0.0035,51.978835978835974,3.2299999999999995,999999
2855,3026,46441338,46363752,12809,,431,2020-10-02 13:32:43.198411,,3449,3026,0,0.0035,107.2433862433862,6.6819999999999995,999999
2856,2099,1306229394,46353880,12815,,674,2020-10-02 14:05:19.198411,,5399,2099,0,0.0035,168.05291005291008,10.4575,999999
2857,2858,46342165,46433518,12816,,634,2020-10-02 13:59:56.198411,,5075,2858,0,0.0035,157.85185185185188,9.8315,999999
2858,70,46415901,482608260,12817,,278,2020-10-02 13:12:32.198411,,2230,70,0,0.0035,69.51322751322753,4.3180000000000005,999999
2859,916,46253955,1341149060,12822,,553,2020-10-02 13:49:13.198411,,4426,916,0,0.0035,137.64550264550263,8.5745,999999
2860,179,46212063,1029673119,12827,,956,2020-10-02 14:43:07.198411,,7655,179,0,0.0035,238.17989417989423,14.8285,999999
2861,1138,46423392,46342898,12827,,709,2020-10-02 14:10:04.198411,,5672,1138,0,0.0035,176.31216931216937,10.9895,999999
2862,3091,296265502,6542548105,12830,,663,2020-10-02 14:04:00.198411,,5305,3091,0,0.0035,164.93650793650795,10.277999999999999,999999
2863,1605,46414060,46400085,12853,,457,2020-10-02 13:36:55.198411,,3657,1605,0,0.0035,113.70899470899474,7.085,999999
2864,351,46420083,46408248,12862,,119,2020-10-02 12:52:05.198411,,958,351,0,0.0035,29.97354497354498,1.8535,999999
2865,2206,746015438,46363315,12866,,828,2020-10-02 14:26:37.198411,,6626,2206,0,0.0035,206.03174603174605,12.837,999999
2866,1226,46436030,46333825,12870,,478,2020-10-02 13:40:01.198411,,3826,1226,0,0.0035,118.99470899470899,7.412,999999
2867,1665,46331848,46302368,12872,,708,2020-10-02 14:10:48.198411,,5671,1665,0,0.0035,176.50793650793653,10.9845,999999
2868,107,1411689638,46371409,12875,,1471,2020-10-02 15:52:35.198411,,11775,107,0,0.0035,366.24867724867727,22.811,999999
2869,2114,1328287919,46360978,12884,,442,2020-10-02 13:35:27.198411,,3538,2114,0,0.0035,110.04232804232805,6.854,999999
2870,806,46425605,271391422,12894,,150,2020-10-02 12:56:41.198411,,1202,806,0,0.0035,37.42857142857144,2.328,999999
2871,1377,46395064,5833160437,12895,,272,2020-10-02 13:13:02.198411,,2182,1377,0,0.0035,68.02116402116405,4.2250000000000005,999999
2872,382,7800918439,46408248,12907,,287,2020-10-02 13:15:14.198411,,2302,382,0,0.0035,71.75132275132276,4.4575,999999
2873,20,324022023,46343252,12908,,914,2020-10-02 14:38:50.198411,,7317,20,0,0.0035,227.60846560846568,14.1745,999999
2874,3036,46353917,46177266,12908,,907,2020-10-02 14:37:56.198411,,7263,3036,0,0.0035,225.99470899470904,14.069,999999
2875,2525,46337839,46403876,12923,,584,2020-10-02 13:55:04.198411,,4676,2525,0,0.0035,145.48148148148155,9.058,999999
2876,2635,6949114049,46393121,12952,,332,2020-10-02 13:21:53.198411,,2656,2635,0,0.0035,82.56084656084657,5.146,999999
2877,989,46312585,46310180,12954,,412,2020-10-02 13:32:39.198411,,3300,989,0,0.0035,102.70899470899471,6.392,999999
2878,758,440365409,3185222148,12956,,714,2020-10-02 14:12:59.198411,,5718,758,0,0.0035,177.93650793650795,11.076,999999
2879,3038,1525016908,46369368,12957,,378,2020-10-02 13:28:07.198411,,3025,3038,0,0.0035,94.06349206349206,5.8605,999999
2880,2066,7886095726,46396067,12958,,542,2020-10-02 13:50:04.198411,,4341,2066,0,0.0035,135.10052910052912,8.4085,999999
2881,54,481290960,1069320476,12959,,868,2020-10-02 14:33:34.198411,,6950,54,0,0.0035,216.2328042328043,13.463000000000001,999999
2882,1674,6185791679,46372928,12961,,402,2020-10-02 13:31:26.198411,,3220,1674,0,0.0035,100.22222222222221,6.237,999999
2883,1723,7230058506,46445564,12970,,503,2020-10-02 13:44:59.198411,,4024,1723,0,0.0035,125.08465608465613,7.7965,999999
2884,2355,46365303,1069290042,12972,,138,2020-10-02 12:56:23.198411,,1106,2355,0,0.0035,34.44444444444446,2.142,999999
2885,660,46338919,46396066,12973,,368,2020-10-02 13:27:07.198411,,2949,660,0,0.0035,91.83068783068785,5.7115,999999
2886,2470,4977952665,46398234,12973,,732,2020-10-02 14:15:40.198411,,5862,2470,0,0.0035,182.41269841269846,11.354999999999999,999999
2887,204,5137410225,3694043159,12976,,546,2020-10-02 13:50:54.198411,,4373,204,0,0.0035,136.0952380952381,8.4705,999999
2888,1220,46424939,798909668,12979,,243,2020-10-02 13:10:34.198411,,1950,1220,0,0.0035,60.80952380952382,3.7755,999999
2889,1866,1715224330,3309328504,12980,,372,2020-10-02 13:27:45.198411,,2980,1866,0,0.0035,92.76190476190479,5.772,999999
2890,2412,46349235,46363077,12980,,589,2020-10-02 13:56:43.198411,,4718,2412,0,0.0035,146.85185185185188,9.1385,999999
2891,1978,46351179,722976543,12982,,469,2020-10-02 13:40:45.198411,,3758,1978,0,0.0035,117.01058201058203,7.278499999999999,999999
2892,2871,46269472,1587126020,12984,,467,2020-10-02 13:40:32.198411,,3743,2871,0,0.0035,116.57671957671955,7.249,999999
2893,620,46276322,451707293,12987,,907,2020-10-02 14:39:12.198411,,7260,620,0,0.0035,225.80423280423284,14.0645,999999
2894,2479,46386634,46411953,12994,,867,2020-10-02 14:34:01.198411,,6942,2479,0,0.0035,215.98412698412702,13.4475,999999
2895,1694,46378180,2305669220,12998,,206,2020-10-02 13:05:58.198411,,1655,1694,0,0.0035,51.67195767195767,3.2035,999999
2896,873,46302780,46415032,12999,,790,2020-10-02 14:23:50.198411,,6326,873,0,0.0035,196.83597883597884,12.254000000000001,999999
2897,2787,46482157,46318954,13008,,1110,2020-10-02 15:06:34.198411,,8881,2787,0,0.0035,276.0952380952381,17.206500000000002,999999
2898,2344,46357461,863195548,13009,,370,2020-10-02 13:27:59.198411,,2965,2344,0,0.0035,92.32804232804232,5.7425,999999
2899,2682,46288607,5805311950,13023,,316,2020-10-02 13:21:03.198411,,2535,2682,0,0.0035,79.02645502645503,4.9085,999999
2900,1010,46255080,46345887,13029,,357,2020-10-02 13:26:30.198411,,2856,1010,0,0.0035,88.7777777777778,5.5335,999999
2901,2143,46318613,4571078880,13033,,248,2020-10-02 13:12:07.198411,,1989,2143,0,0.0035,61.98941798941799,3.8514999999999997,999999
2902,822,46178706,46417566,13034,,886,2020-10-02 14:37:10.198411,,7091,822,0,0.0035,220.51851851851848,13.7375,999999
2903,1086,6391839592,46386453,13036,,509,2020-10-02 13:46:56.198411,,4075,1086,0,0.0035,126.76719576719574,7.894,999999
2904,1355,46254897,46417481,13044,,653,2020-10-02 14:06:17.198411,,5228,1355,0,0.0035,162.64021164021167,10.1275,999999
2905,328,46336424,5832869154,13046,,516,2020-10-02 13:48:01.198411,,4130,328,0,0.0035,128.44444444444449,8.001000000000001,999999
2906,627,3416675272,1069320425,13049,,118,2020-10-02 12:55:04.198411,,950,627,0,0.0035,29.724867724867725,1.838,999999
2907,2546,46314904,46421292,13049,,706,2020-10-02 14:13:23.198411,,5649,2546,0,0.0035,175.62962962962968,10.9445,999999
2908,880,1256673332,46444838,13063,,1363,2020-10-02 15:41:13.198411,,10905,880,0,0.0035,339.0105820105821,21.128,999999
2909,597,3301285121,175661621,13064,,582,2020-10-02 13:57:05.198411,,4656,597,0,0.0035,144.73015873015873,9.021,999999
2910,1987,46336656,3306416878,13065,,835,2020-10-02 14:30:51.198411,,6681,1987,0,0.0035,207.70899470899468,12.943999999999999,999999
2911,588,5180029053,1057816391,13067,,174,2020-10-02 13:02:51.198411,,1399,588,0,0.0035,43.714285714285715,2.7075,999999
2912,737,46329202,46328546,13068,,500,2020-10-02 13:46:14.198411,,4001,737,0,0.0035,124.4021164021164,7.7515,999999
2913,3155,3301285118,297095264,13070,,554,2020-10-02 13:53:28.198411,,4433,3155,0,0.0035,137.83068783068782,8.5885,999999
2914,844,46414731,4625767490,13073,,563,2020-10-02 13:54:48.198411,,4510,844,0,0.0035,140.3862433862434,8.7355,999999
2915,1243,46339710,46374662,13074,,526,2020-10-02 13:49:54.198411,,4215,1243,0,0.0035,131.24867724867727,8.163499999999999,999999
2916,1657,7223803102,46375173,13087,,347,2020-10-02 13:26:12.198411,,2780,1657,0,0.0035,86.54497354497356,5.3845,999999
2917,441,46317819,46347893,13088,,423,2020-10-02 13:36:24.198411,,3391,441,0,0.0035,105.63492063492063,6.567,999999
2918,909,46320050,46190269,13100,,651,2020-10-02 14:06:56.198411,,5211,909,0,0.0035,162.0793650793651,10.094999999999999,999999
2919,714,46481231,46349435,13103,,854,2020-10-02 14:34:07.198411,,6839,714,0,0.0035,212.81481481481484,13.247499999999999,999999
2920,956,46440554,46447303,13107,,424,2020-10-02 13:36:44.198411,,3392,956,0,0.0035,105.43915343915343,6.572,999999
2921,3118,2020233448,46281618,13107,,190,2020-10-02 13:05:35.198411,,1523,3118,0,0.0035,47.43915343915344,2.9495,999999
2922,2468,46420255,46370539,13109,,212,2020-10-02 13:08:37.198411,,1703,2468,0,0.0035,53.164021164021186,3.2965,999999
2923,2708,46345976,46401453,13115,,207,2020-10-02 13:07:58.198411,,1658,2708,0,0.0035,51.6031746031746,3.2115,999999
2924,3163,2306196661,46423458,13116,,316,2020-10-02 13:22:35.198411,,2534,3163,0,0.0035,78.962962962963,4.907,999999
2925,1814,46206853,798909668,13117,,686,2020-10-02 14:11:54.198411,,5492,1814,0,0.0035,170.84656084656083,10.639,999999
2926,1575,46444472,46384645,13138,,273,2020-10-02 13:17:14.198411,,2191,1575,0,0.0035,68.33333333333336,4.242,999999
2927,1257,46418359,3185460795,13141,,379,2020-10-02 13:31:20.198411,,3034,1257,0,0.0035,94.37566137566138,5.8775,999999
2928,90,46353153,46412617,13143,,798,2020-10-02 14:27:15.198411,,6387,90,0,0.0035,198.63492063492066,12.3735,999999
2929,998,46360617,46332984,13143,,418,2020-10-02 13:36:34.198411,,3346,998,0,0.0035,104.0740740740741,6.482,999999
2930,3153,46390250,46380158,13146,,42,2020-10-02 12:46:28.198411,,337,3153,0,0.0035,10.507936507936508,0.6525,999999
2931,1160,46325882,46426683,13152,,766,2020-10-02 14:23:12.198411,,6135,1160,0,0.0035,190.93121693121694,11.883500000000002,999999
2932,1368,46282211,46359162,13157,,919,2020-10-02 14:43:39.198411,,7357,1368,0,0.0035,228.8518518518519,14.252,999999
2933,1505,46363698,46390250,13157,,253,2020-10-02 13:14:48.198411,,2026,1505,0,0.0035,63.04232804232805,3.9245,999999
2934,687,46217328,2311099032,13158,,620,2020-10-02 14:03:43.198411,,4960,687,0,0.0035,154.17989417989418,9.61,999999
2935,570,1069290032,46415905,13163,,281,2020-10-02 13:18:37.198411,,2249,570,0,0.0035,69.94179894179895,4.357,999999
2936,607,46261781,2311089897,13170,,479,2020-10-02 13:45:11.198411,,3836,607,0,0.0035,119.3703703703704,7.430499999999999,999999
2937,1917,46434463,46384225,13172,,569,2020-10-02 13:57:12.198411,,4555,1917,0,0.0035,141.68783068783074,8.824,999999
2938,1651,46406734,46471946,13173,,857,2020-10-02 14:35:36.198411,,6858,1651,0,0.0035,213.24338624338617,13.2865,999999
2939,642,46347609,297095280,13174,,444,2020-10-02 13:40:37.198411,,3558,642,0,0.0035,110.7936507936508,6.891,999999
2940,1547,1655773332,2300846515,13188,,661,2020-10-02 14:09:42.198411,,5289,1547,0,0.0035,164.43915343915344,10.247,999999
2941,1316,4519063338,7042617202,13190,,299,2020-10-02 13:21:29.198411,,2394,1316,0,0.0035,74.4814814814815,4.6375,999999
2942,690,46277756,46403025,13205,,830,2020-10-02 14:32:36.198411,,6646,690,0,0.0035,206.7830687830688,12.873999999999999,999999
2943,2983,46405764,46330932,13209,,437,2020-10-02 13:40:16.198411,,3502,2983,0,0.0035,109.05291005291006,6.782500000000001,999999
2944,2459,46341119,5899675527,13210,,1252,2020-10-02 15:28:55.198411,,10020,2459,0,0.0035,311.5978835978837,19.412,999999
2945,2544,46270689,2772719483,13214,,490,2020-10-02 13:47:21.198411,,3922,2544,0,0.0035,121.97883597883599,7.598,999999
2946,1271,46314364,2311099032,13215,,376,2020-10-02 13:32:13.198411,,3013,1271,0,0.0035,93.82010582010582,5.8355,999999
2947,1965,46370050,90204588,13216,,509,2020-10-02 13:49:59.198411,,4078,1965,0,0.0035,126.95767195767195,7.8985,999999
2948,2520,46361837,1069290042,13219,,544,2020-10-02 13:54:42.198411,,4358,2520,0,0.0035,135.66137566137564,8.441,999999
2949,1022,46477931,46283238,13224,,1194,2020-10-02 15:21:25.198411,,9556,1022,0,0.0035,297.1746031746032,18.512999999999998,999999
2950,401,46347891,2298641934,13226,,199,2020-10-02 13:08:45.198411,,1594,401,0,0.0035,49.613756613756614,3.0875,999999
2951,1090,1746135649,4624053878,13226,,159,2020-10-02 13:03:29.198411,,1278,1090,0,0.0035,39.920634920634924,2.4735,999999
2952,2081,46433914,46362707,13230,,265,2020-10-02 13:17:40.198411,,2125,2081,0,0.0035,66.21693121693123,4.115,999999
2953,2540,46390250,46315339,13230,,300,2020-10-02 13:22:21.198411,,2406,2540,0,0.0035,74.984126984127,4.659,999999
2954,2311,5828012939,46388896,13236,,101,2020-10-02 12:55:53.198411,,812,2311,0,0.0035,25.370370370370367,1.5715,999999
2955,2590,46368088,46419987,13236,,306,2020-10-02 13:23:16.198411,,2455,2590,0,0.0035,76.53968253968256,4.7535,999999
2956,2122,6932962790,7042617202,13246,,356,2020-10-02 13:30:02.198411,,2851,2122,0,0.0035,88.71957671957674,5.522500000000001,999999
2957,960,3361630313,46386984,13249,,573,2020-10-02 13:59:01.198411,,4587,960,0,0.0035,142.68253968253967,8.886,999999
2958,1216,46526685,46388666,13259,,1129,2020-10-02 15:13:20.198411,,9036,1216,0,0.0035,281.010582010582,17.5055,999999
2959,552,46332529,2613311559,13261,,409,2020-10-02 13:37:24.198411,,3278,552,0,0.0035,102.08994708994707,6.3485,999999
2960,1106,46367805,3301116965,13264,,578,2020-10-02 13:59:55.198411,,4626,1106,0,0.0035,143.86243386243385,8.962,999999
2961,2058,2308176051,46392046,13273,,225,2020-10-02 13:13:03.198411,,1805,2058,0,0.0035,56.26984126984128,3.495,999999
2962,4,46372734,46367561,13282,,326,2020-10-02 13:26:40.198411,,2613,4,0,0.0035,81.3862433862434,5.0605,999999
2963,438,798909747,3792707520,13288,,228,2020-10-02 13:13:39.198411,,1826,438,0,0.0035,56.82539682539683,3.537,999999
2964,2561,46277529,46396067,13288,,485,2020-10-02 13:47:56.198411,,3883,2561,0,0.0035,120.7989417989418,7.521999999999999,999999
2965,765,2337049929,46438029,13289,,252,2020-10-02 13:16:53.198411,,2019,765,0,0.0035,62.85714285714286,3.9105000000000003,999999
2966,2418,2020614365,3214953956,13315,,333,2020-10-02 13:28:05.198411,,2665,2418,0,0.0035,82.87301587301587,5.163,999999
2967,348,46325417,46399935,13318,,514,2020-10-02 13:52:19.198411,,4116,348,0,0.0035,128.0740740740741,7.973000000000001,999999
2968,1529,46314318,46415641,13320,,560,2020-10-02 13:58:29.198411,,4484,1529,0,0.0035,139.5132275132275,8.686,999999
2969,2371,46307579,2311109634,13322,,226,2020-10-02 13:13:59.198411,,1812,2371,0,0.0035,56.45502645502646,3.509,999999
2970,617,46440472,7027316064,13329,,42,2020-10-02 12:49:37.198411,,343,617,0,0.0035,10.888888888888891,0.6615,999999
2971,2010,46289500,4447532269,13332,,487,2020-10-02 13:48:54.198411,,3897,2010,0,0.0035,121.16931216931216,7.550000000000001,999999
